application_id,visa_type,applicant_age,gender,education_level,nationality,occupation,processing_center,visit_purpose,duration_requested_days,application_month,application_year,previous_visa,num_previous_visits,financial_proof_usd,has_sponsor,documents_complete,express_processing,processing_time_days,visa_status,education_encoded,visa_type_encoded,gender_encoded,nationality_encoded,occupation_encoded,processing_center_encoded,visit_purpose_encoded,previous_visa_encoded,visa_type_Business,visa_type_Conference,visa_type_Employment,visa_type_Entry,visa_type_Medical,visa_type_Research,visa_type_Student,visa_type_Tourist,visa_status_encoded
IND20220000120,Employment,31.0,Male,Post Graduate,Italy,Self Employed,New Delhi,IT Services,365,3,2022,No,0.0,26826.0,0,0.0,1,19,Approved,3,2,1,7,6,6,19,0,False,False,True,False,False,False,False,False,2
IND20240000121,Business,40.0,Male,12th Pass,Nepal,Homemaker,Hyderabad,Site Visit,90,9,2024,No,0.0,72774.0,0,0.0,0,17,Approved,1,0,1,10,3,3,31,0,True,False,False,False,False,False,False,False,2
IND20200000122,Student,30.0,Female,Post Graduate,USA,Student,Pune,PhD Research,730,12,2020,Yes,8.0,32349.0,0,1.0,1,16,Approved,3,6,0,19,7,7,24,1,False,False,False,False,False,False,True,False,2
IND20200000123,Conference,32.0,Male,Graduate,UAE,Government Employee,Ahmedabad,Business Conference,60,12,2020,Yes,7.0,17443.0,0,1.0,0,5,Approved,2,1,1,17,2,0,3,1,False,True,False,False,False,False,False,False,2
IND20230000124,Business,53.0,Female,Post Graduate,Brazil,Business Owner,Chennai,Partnership Discussion,365,6,2023,No,0.0,49437.0,1,0.0,1,13,Approved,3,0,0,2,1,2,23,0,True,False,False,False,False,False,False,False,2
IND20220000125,Employment,36.0,Female,Post Graduate,Russia,Retired,Pune,Consulting,730,6,2022,No,1.0,22921.0,1,1.0,1,20,Pending,3,2,0,11,5,7,9,0,False,False,True,False,False,False,False,False,1
IND20210000126,Conference,38.0,Male,Graduate,Russia,Business Owner,Bengaluru,Workshop,90,5,2021,No,0.0,16698.0,1,1.0,0,9,Approved,2,1,1,11,1,1,39,0,False,True,False,False,False,False,False,False,2
IND20240000127,Business,35.0,Male,10th Pass,UK,Business Owner,Kolkata,Conference,30,2,2024,No,0.0,46292.0,0,1.0,0,5,Rejected,0,0,1,18,1,4,7,0,True,False,False,False,False,False,False,False,0
IND20210000128,Tourist,46.0,Female,Graduate,Singapore,Retired,Hyderabad,Wildlife Safari,90,11,2021,Yes,2.0,22374.0,0,1.0,0,11,Approved,2,7,0,12,5,3,38,1,False,False,False,False,False,False,False,True,2
IND20210000129,Business,22.0,Female,12th Pass,Singapore,Student,Chennai,Trade Fair,30,1,2021,No,0.0,77443.0,1,1.0,0,12,Rejected,1,0,0,12,7,2,35,0,True,False,False,False,False,False,False,False,0
IND20240000130,Tourist,53.0,Female,10th Pass,Canada,Academic,Hyderabad,Heritage Tour,30,6,2024,Yes,8.0,22243.0,0,1.0,0,7,Approved,0,7,0,3,0,3,17,1,False,False,False,False,False,False,False,True,2
IND20240000131,Medical,68.0,Male,Graduate,Australia,Self Employed,Ahmedabad,Check-up,90,2,2024,Yes,2.0,7054.0,1,1.0,0,4,Approved,2,4,1,0,6,0,4,1,False,False,False,False,True,False,False,False,2
IND20230000132,Tourist,41.0,Female,Graduate,China,Government Employee,Hyderabad,Hill Station,30,5,2023,No,0.0,12781.0,0,1.0,0,12,Approved,2,7,0,4,2,3,18,0,False,False,False,False,False,False,False,True,2
IND20230000133,Student,33.0,Female,12th Pass,France,Student,Hyderabad,PhD Research,730,4,2023,Yes,8.0,30078.0,1,0.0,0,27,Rejected,1,6,0,5,7,3,24,1,False,False,False,False,False,False,True,False,0
IND20210000134,Employment,37.0,Male,12th Pass,Thailand,Academic,Bengaluru,IT Services,1825,2,2021,Yes,4.0,42532.0,1,1.0,0,19,Approved,1,2,1,16,0,1,19,1,False,False,True,False,False,False,False,False,2
IND20210000135,Tourist,65.0,Female,Graduate,Germany,Academic,New Delhi,Beach Holiday,60,9,2021,Yes,8.0,19478.0,1,0.0,1,18,Rejected,2,7,0,6,0,6,2,1,False,False,False,False,False,False,False,True,0
IND20230000136,Business,36.0,Male,Graduate,Japan,Student,Mumbai,Client Meeting,180,6,2023,No,0.0,11357.0,1,1.0,1,2,Approved,2,0,1,8,7,5,5,0,True,False,False,False,False,False,False,False,2
IND20210000137,Entry,69.0,Male,Graduate,Sri Lanka,Government Employee,Ahmedabad,Family Visit,60,7,2021,Yes,3.0,22415.0,0,1.0,0,7,Approved,2,3,1,15,2,0,13,1,False,False,False,True,False,False,False,False,2
IND20210000138,Tourist,20.0,Male,Post Graduate,Russia,Academic,Ahmedabad,Hill Station,180,4,2021,Yes,8.0,12342.0,1,1.0,0,4,Approved,3,7,1,11,0,0,18,1,False,False,False,False,False,False,False,True,2
IND20230000139,Tourist,59.0,Male,Graduate,South Korea,Student,Mumbai,Sightseeing,30,8,2023,No,0.0,23020.0,0,1.0,0,3,Approved,2,7,1,14,7,5,30,0,False,False,False,False,False,False,False,True,2
IND20210000140,Tourist,54.0,Male,10th Pass,UK,Student,Hyderabad,Heritage Tour,90,10,2021,No,0.0,26314.0,0,1.0,0,8,Rejected,0,7,1,18,7,3,17,0,False,False,False,False,False,False,False,True,0
IND20240000141,Entry,34.0,Female,Post Graduate,Russia,Homemaker,New Delhi,Emergency,90,12,2024,Yes,7.0,19214.0,0,1.0,0,11,Approved,3,3,0,11,3,6,11,1,False,False,False,True,False,False,False,False,2
IND20230000142,Employment,41.0,Female,Graduate,Nepal,Student,Pune,Manufacturing,365,5,2023,No,0.0,14460.0,0,1.0,1,16,Approved,2,2,0,10,7,7,20,0,False,False,True,False,False,False,False,False,2
IND20210000143,Tourist,44.0,Male,12th Pass,China,Retired,Bengaluru,Sightseeing,180,6,2021,Yes,4.0,2688.0,0,1.0,0,7,Approved,1,7,1,4,5,1,30,1,False,False,False,False,False,False,False,True,2
IND20240000144,Tourist,66.0,Male,Graduate,Singapore,Retired,Bengaluru,Wildlife Safari,30,4,2024,Yes,2.0,25473.0,0,1.0,0,9,Approved,2,7,1,12,5,1,38,1,False,False,False,False,False,False,False,True,2
IND20240000145,Employment,42.0,Female,Post Graduate,Nepal,Academic,Bengaluru,Consulting,730,6,2024,No,0.0,37589.0,0,1.0,1,15,Pending,3,2,0,10,0,1,9,0,False,False,True,False,False,False,False,False,1
IND20220000146,Tourist,40.0,Female,Doctorate,UK,Retired,Chennai,Sightseeing,90,9,2022,No,0.0,19977.0,0,1.0,0,10,Approved,4,7,0,18,5,2,30,0,False,False,False,False,False,False,False,True,2
IND20210000147,Student,29.0,Male,Graduate,Singapore,Student,Bengaluru,PhD Research,1460,12,2021,No,0.0,74303.0,1,1.0,0,12,Approved,2,6,1,12,7,1,24,0,False,False,False,False,False,False,True,False,2
IND20240000148,Employment,53.0,Male,Graduate,Malaysia,Professional,New Delhi,IT Services,1825,1,2024,Yes,7.0,14010.0,1,1.0,0,12,Approved,2,2,1,9,4,6,19,1,False,False,True,False,False,False,False,False,2
IND20230000149,Tourist,43.0,Male,Graduate,Italy,Academic,Pune,Sightseeing,30,9,2023,No,0.0,14478.0,1,1.0,0,7,Approved,2,7,1,7,0,7,30,0,False,False,False,False,False,False,False,True,2
IND20230000150,Student,22.0,Male,10th Pass,France,Student,Chennai,Postgraduate,730,10,2023,No,0.0,43084.0,1,1.0,1,8,Approved,0,6,1,5,7,2,25,0,False,False,False,False,False,False,True,False,2
IND20230000151,Tourist,49.0,Male,10th Pass,South Korea,Homemaker,Mumbai,Sightseeing,30,7,2023,Yes,7.0,19110.0,0,1.0,0,4,Approved,0,7,1,14,3,5,30,1,False,False,False,False,False,False,False,True,2
IND20230000152,Tourist,61.0,Female,Post Graduate,South Africa,Business Owner,New Delhi,Heritage Tour,60,12,2023,No,0.0,16581.0,0,1.0,0,6,Approved,3,7,0,13,1,6,17,0,False,False,False,False,False,False,False,True,2
IND20220000153,Employment,23.0,Male,Post Graduate,South Africa,Student,Ahmedabad,IT Services,730,3,2022,No,0.0,20759.0,0,0.0,0,26,Rejected,3,2,1,13,7,0,19,0,False,False,True,False,False,False,False,False,0
IND20200000154,Tourist,52.0,Female,Graduate,UK,Business Owner,Ahmedabad,Heritage Tour,30,6,2020,No,0.0,26198.0,0,0.0,1,10,Pending,2,7,0,18,1,0,17,0,False,False,False,False,False,False,False,True,1
IND20230000155,Business,51.0,Male,12th Pass,Bangladesh,Business Owner,Ahmedabad,Partnership Discussion,60,11,2023,No,0.0,89595.0,0,1.0,0,9,Approved,1,0,1,1,1,0,23,0,True,False,False,False,False,False,False,False,2
IND20210000156,Business,44.0,Male,Graduate,Nepal,Student,Bengaluru,Trade Fair,30,2,2021,Yes,5.0,61292.0,1,1.0,0,10,Approved,2,0,1,10,7,1,35,1,True,False,False,False,False,False,False,False,2
IND20230000157,Tourist,48.0,Female,Graduate,France,Student,Mumbai,Wildlife Safari,30,10,2023,No,0.0,26704.0,0,1.0,0,12,Approved,2,7,0,5,7,5,38,0,False,False,False,False,False,False,False,True,2
IND20200000158,Employment,37.0,Male,Post Graduate,Nepal,Student,Chennai,Consulting,730,5,2020,Yes,3.0,9146.0,1,1.0,0,18,Approved,3,2,1,10,7,2,9,1,False,False,True,False,False,False,False,False,2
IND20200000159,Medical,48.0,Female,Graduate,South Korea,Student,Kolkata,Follow-up,30,3,2020,Yes,1.0,13966.0,0,0.0,1,17,Approved,2,4,0,14,7,4,15,1,False,False,False,False,True,False,False,False,2
IND20240000160,Tourist,28.0,Female,10th Pass,Brazil,Retired,Pune,Wildlife Safari,60,7,2024,No,0.0,10550.0,0,1.0,0,8,Approved,0,7,0,2,5,7,38,0,False,False,False,False,False,False,False,True,2
IND20230000161,Employment,41.0,Male,12th Pass,South Africa,Retired,Chennai,Healthcare,365,12,2023,Yes,4.0,33734.0,1,1.0,1,16,Approved,1,2,1,13,5,2,16,1,False,False,True,False,False,False,False,False,2
IND20220000162,Business,35.0,Female,Post Graduate,Canada,Business Owner,Ahmedabad,Partnership Discussion,30,8,2022,No,0.0,65814.0,0,0.0,1,15,Rejected,3,0,0,3,1,0,23,0,True,False,False,False,False,False,False,False,0
IND20220000163,Business,64.0,Male,Graduate,France,Student,Kolkata,Trade Fair,60,11,2022,No,0.0,8806.0,0,1.0,1,3,Approved,2,0,1,5,7,4,35,0,True,False,False,False,False,False,False,False,2
IND20220000164,Business,34.0,Male,Post Graduate,UAE,Student,Bengaluru,Partnership Discussion,180,11,2022,No,0.0,21762.5,1,1.0,0,12,Approved,3,0,1,17,7,1,23,0,True,False,False,False,False,False,False,False,2
IND20230000165,Entry,25.0,Male,Post Graduate,Canada,Government Employee,Hyderabad,OCI Holder,60,4,2023,No,0.0,16824.0,0,1.0,0,9,Approved,3,3,1,3,2,3,21,0,False,False,False,True,False,False,False,False,2
IND20230000166,Tourist,41.0,Male,10th Pass,Russia,Professional,Mumbai,Sightseeing,90,11,2023,Yes,3.0,25264.0,1,0.0,0,27,Rejected,0,7,1,11,4,5,30,1,False,False,False,False,False,False,False,True,0
IND20210000167,Tourist,45.0,Male,10th Pass,Australia,Self Employed,Ahmedabad,Sightseeing,60,8,2021,No,0.0,15075.0,0,1.0,0,6,Approved,0,7,1,0,6,0,30,0,False,False,False,False,False,False,False,True,2
IND20200000168,Tourist,56.0,Male,Graduate,Malaysia,Student,Bengaluru,Wildlife Safari,60,8,2020,Yes,5.0,22977.0,0,0.0,0,22,Approved,2,7,1,9,7,1,38,1,False,False,False,False,False,False,False,True,2
IND20240000169,Tourist,27.0,Female,Graduate,Bangladesh,Academic,Chennai,Wildlife Safari,30,11,2024,Yes,6.0,4862.0,1,1.0,0,10,Approved,2,7,0,1,0,2,38,1,False,False,False,False,False,False,False,True,2
IND20230000170,Medical,63.0,Male,10th Pass,South Africa,Self Employed,Ahmedabad,Treatment,180,11,2023,No,0.0,23722.0,0,1.0,0,8,Approved,0,4,1,13,6,0,36,0,False,False,False,False,True,False,False,False,2
IND20210000171,Student,27.0,Female,12th Pass,Italy,Student,New Delhi,PhD Research,365,8,2021,Yes,4.0,60324.0,0,0.0,1,24,Approved,1,6,0,7,7,6,24,1,False,False,False,False,False,False,True,False,2
IND20230000172,Tourist,51.0,Male,Graduate,Germany,Professional,Kolkata,Wildlife Safari,30,5,2023,Yes,5.0,6511.0,0,0.0,1,13,Approved,2,7,1,6,4,4,38,1,False,False,False,False,False,False,False,True,2
IND20220000173,Employment,45.0,Male,Doctorate,UAE,Retired,Ahmedabad,IT Services,1825,11,2022,Yes,5.0,7112.0,0,1.0,0,13,Approved,4,2,1,17,5,0,19,1,False,False,True,False,False,False,False,False,2
IND20200000174,Student,24.0,Male,Post Graduate,South Africa,Student,Bengaluru,Short Course,1460,3,2020,No,0.0,28249.0,1,1.0,0,15,Approved,3,6,1,13,7,1,29,0,False,False,False,False,False,False,True,False,2
IND20240000175,Tourist,54.0,Male,12th Pass,Brazil,Homemaker,Hyderabad,Hill Station,90,9,2024,No,0.0,27711.0,1,1.0,1,2,Rejected,1,7,1,2,3,3,18,0,False,False,False,False,False,False,False,True,0
IND20210000176,Student,21.0,Male,Post Graduate,Canada,Student,Bengaluru,Postgraduate,1460,8,2021,Yes,5.0,64293.0,1,1.0,0,10,Approved,3,6,1,3,7,1,25,1,False,False,False,False,False,False,True,False,2
IND20220000177,Entry,64.0,Female,Graduate,UAE,Academic,Bengaluru,Emergency,30,12,2022,Yes,8.0,21802.0,0,1.0,0,7,Approved,2,3,0,17,0,1,11,1,False,False,False,True,False,False,False,False,2
IND20230000178,Business,33.0,Female,Post Graduate,China,Business Owner,Bengaluru,Trade Fair,90,9,2023,No,0.0,20117.0,0,1.0,0,8,Approved,3,0,0,4,1,1,35,0,True,False,False,False,False,False,False,False,2
IND20230000179,Research,21.0,Male,Doctorate,Australia,Academic,Pune,Scientific Study,60,4,2023,No,0.0,5322.0,0,1.0,0,22,Approved,4,5,1,0,0,7,27,0,False,False,False,False,False,True,False,False,2
IND20220000180,Business,36.0,Male,Post Graduate,Bangladesh,Retired,Chennai,Client Meeting,180,11,2022,Yes,4.0,59260.0,1,1.0,0,14,Approved,3,0,1,1,5,2,5,1,True,False,False,False,False,False,False,False,2
IND20240000181,Tourist,34.0,Female,Post Graduate,USA,Professional,Bengaluru,Sightseeing,180,12,2024,Yes,8.0,3320.0,1,1.0,0,4,Approved,3,7,0,19,4,1,30,1,False,False,False,False,False,False,False,True,2
IND20220000182,Business,28.0,Female,Post Graduate,Canada,Business Owner,Chennai,Client Meeting,365,10,2022,Yes,3.0,60684.0,1,1.0,0,10,Approved,3,0,0,3,1,2,5,1,True,False,False,False,False,False,False,False,2
IND20230000183,Conference,33.0,Male,Graduate,France,Student,Mumbai,Seminar,90,7,2023,No,0.0,15070.0,1,1.0,0,7,Approved,2,1,1,5,7,5,28,0,False,True,False,False,False,False,False,False,2
IND20210000184,Tourist,55.0,Female,Post Graduate,USA,Homemaker,Kolkata,Hill Station,60,12,2021,Yes,5.0,22173.0,1,1.0,1,4,Approved,3,7,0,19,3,4,18,1,False,False,False,False,False,False,False,True,2
IND20240000185,Tourist,24.0,Male,Graduate,Bangladesh,Government Employee,Chennai,Beach Holiday,180,6,2024,No,0.0,23378.0,1,1.0,0,6,Approved,2,7,1,1,2,2,2,0,False,False,False,False,False,False,False,True,2
IND20210000186,Research,22.0,Male,Doctorate,Nepal,Homemaker,Ahmedabad,Collaboration,90,7,2021,Yes,3.0,10092.0,1,1.0,0,20,Pending,4,5,1,10,3,0,6,1,False,False,False,False,False,True,False,False,1
IND20210000187,Business,54.0,Female,Graduate,Nepal,Business Owner,Mumbai,Trade Fair,180,12,2021,Yes,1.0,21762.5,1,1.0,0,10,Approved,2,0,0,10,1,5,35,1,True,False,False,False,False,False,False,False,2
IND20200000188,Tourist,39.0,Male,Graduate,France,Professional,Chennai,Sightseeing,60,8,2020,Yes,5.0,6471.0,0,1.0,0,3,Approved,2,7,1,5,4,2,30,1,False,False,False,False,False,False,False,True,2
IND20200000189,Employment,43.0,Female,Post Graduate,China,Business Owner,Hyderabad,Healthcare,1825,2,2020,Yes,8.0,38474.0,1,1.0,1,17,Approved,3,2,0,4,1,3,16,1,False,False,True,False,False,False,False,False,2
IND20200000190,Student,35.0,Male,Post Graduate,South Korea,Student,New Delhi,Undergraduate,365,4,2020,Yes,8.0,57707.0,1,1.0,0,9,Approved,3,6,1,14,7,6,37,1,False,False,False,False,False,False,True,False,2
IND20230000191,Tourist,34.0,Female,Graduate,South Korea,Self Employed,Bengaluru,Wildlife Safari,30,10,2023,No,0.0,4912.0,0,1.0,0,5,Rejected,2,7,0,14,6,1,38,0,False,False,False,False,False,False,False,True,0
IND20200000192,Tourist,49.0,Female,Graduate,Russia,Government Employee,Mumbai,Hill Station,180,1,2020,Yes,4.0,10554.0,0,1.0,0,17,Rejected,2,7,0,11,2,5,18,1,False,False,False,False,False,False,False,True,0
IND20210000193,Business,66.0,Male,Post Graduate,Canada,Business Owner,New Delhi,Partnership Discussion,30,4,2021,No,0.0,48406.0,1,1.0,0,11,Approved,3,0,1,3,1,6,23,0,True,False,False,False,False,False,False,False,2
IND20220000194,Tourist,26.0,Male,12th Pass,Thailand,Retired,Ahmedabad,Beach Holiday,30,3,2022,No,0.0,10169.0,1,1.0,0,12,Approved,1,7,1,16,5,0,2,0,False,False,False,False,False,False,False,True,2
IND20200000195,Student,35.0,Male,Graduate,Thailand,Student,Chennai,Exchange Program,365,10,2020,No,0.0,18163.0,1,1.0,0,14,Approved,2,6,1,16,7,2,12,0,False,False,False,False,False,False,True,False,2
IND20220000196,Tourist,45.0,Female,10th Pass,Brazil,Academic,Hyderabad,Heritage Tour,30,4,2022,Yes,2.0,6092.0,1,1.0,1,7,Approved,0,7,0,2,0,3,17,1,False,False,False,False,False,False,False,True,2
IND20200000197,Employment,44.0,Male,12th Pass,UAE,Homemaker,Pune,Consulting,365,2,2020,Yes,5.0,44538.0,1,1.0,0,14,Approved,1,2,1,17,3,7,9,1,False,False,True,False,False,False,False,False,2
IND20210000198,Medical,47.0,Female,Post Graduate,Thailand,Professional,Hyderabad,Consultation,60,1,2021,Yes,8.0,19217.0,0,0.0,0,13,Approved,3,4,0,16,4,3,8,1,False,False,False,False,True,False,False,False,2
IND20210000199,Tourist,27.0,Male,10th Pass,UK,Retired,Chennai,Heritage Tour,180,6,2021,No,0.0,21653.0,0,1.0,0,4,Approved,0,7,1,18,5,2,17,0,False,False,False,False,False,False,False,True,2
IND20200000200,Entry,32.0,Female,Graduate,Canada,Business Owner,Bengaluru,Returning Resident,30,8,2020,Yes,3.0,19805.0,0,1.0,1,2,Approved,2,3,0,3,1,1,26,1,False,False,False,True,False,False,False,False,2
IND20230000201,Business,31.0,Female,Post Graduate,Japan,Self Employed,Chennai,Trade Fair,90,8,2023,Yes,1.0,83492.0,1,1.0,1,8,Approved,3,0,0,8,6,2,35,1,True,False,False,False,False,False,False,False,2
IND20230000202,Entry,23.0,Male,Post Graduate,China,Self Employed,Chennai,Family Visit,30,11,2023,No,0.0,9164.0,0,0.0,0,24,Approved,3,3,1,4,6,2,13,0,False,False,False,True,False,False,False,False,2
IND20230000203,Business,42.0,Female,10th Pass,Nepal,Retired,Hyderabad,Conference,30,6,2023,No,0.0,31707.0,1,1.0,0,12,Approved,0,0,0,10,5,3,7,0,True,False,False,False,False,False,False,False,2
IND20240000204,Business,34.0,Male,Graduate,France,Self Employed,Kolkata,Conference,90,9,2024,No,0.0,10328.0,1,0.0,1,14,Approved,2,0,1,5,6,4,7,0,True,False,False,False,False,False,False,False,2
IND20240000205,Tourist,40.0,Female,Graduate,South Africa,Professional,Bengaluru,Hill Station,60,10,2024,Yes,8.0,18764.0,0,1.0,1,2,Approved,2,7,0,13,4,1,18,1,False,False,False,False,False,False,False,True,2
IND20240000206,Tourist,34.0,Male,Graduate,Thailand,Academic,New Delhi,Wildlife Safari,60,3,2024,No,0.0,24492.0,1,1.0,0,6,Approved,2,7,1,16,0,6,38,0,False,False,False,False,False,False,False,True,2
IND20210000207,Tourist,69.0,Male,12th Pass,Thailand,Government Employee,Mumbai,Wildlife Safari,180,10,2021,Yes,6.0,10888.0,0,1.0,0,13,Approved,1,7,1,16,2,5,38,1,False,False,False,False,False,False,False,True,2
IND20210000208,Tourist,65.0,Female,Graduate,South Korea,Student,Ahmedabad,Wildlife Safari,90,3,2021,Yes,1.0,24003.0,0,1.0,0,10,Pending,2,7,0,14,7,0,38,1,False,False,False,False,False,False,False,True,1
IND20240000209,Student,24.0,Male,Graduate,Singapore,Student,Chennai,PhD Research,365,4,2024,No,0.0,51879.0,1,1.0,0,17,Approved,2,6,1,12,7,2,24,0,False,False,False,False,False,False,True,False,2
IND20210000210,Entry,35.0,Male,Graduate,Bangladesh,Homemaker,Mumbai,Returning Resident,30,7,2021,No,0.0,25005.0,0,1.0,1,11,Approved,2,3,1,1,3,5,26,0,False,False,False,True,False,False,False,False,2
IND20230000211,Tourist,26.0,Female,Post Graduate,South Africa,Retired,Chennai,Beach Holiday,30,1,2023,No,0.0,1657.0,0,1.0,0,9,Approved,3,7,0,13,5,2,2,0,False,False,False,False,False,False,False,True,2
IND20230000212,Tourist,30.0,Male,Doctorate,Malaysia,Business Owner,Bengaluru,Hill Station,180,12,2023,Yes,7.0,22418.0,1,0.0,1,8,Approved,4,7,1,9,1,1,18,1,False,False,False,False,False,False,False,True,2
IND20210000213,Tourist,41.0,Female,Doctorate,Russia,Homemaker,Kolkata,Sightseeing,30,7,2021,No,0.0,19011.0,0,1.0,0,7,Approved,4,7,0,11,3,4,30,0,False,False,False,False,False,False,False,True,2
IND20220000214,Tourist,62.0,Female,Post Graduate,Japan,Business Owner,New Delhi,Heritage Tour,60,11,2022,Yes,2.0,16517.0,1,1.0,1,11,Approved,3,7,0,8,1,6,17,1,False,False,False,False,False,False,False,True,2
IND20220000215,Business,25.0,Female,Doctorate,Australia,Professional,Bengaluru,Partnership Discussion,90,3,2022,No,0.0,8848.0,1,1.0,1,6,Approved,4,0,0,0,4,1,23,0,True,False,False,False,False,False,False,False,2
IND20220000216,Business,56.0,Male,Doctorate,Canada,Student,Mumbai,Client Meeting,90,9,2022,Yes,4.0,75561.0,1,1.0,1,8,Approved,4,0,1,3,7,5,5,1,True,False,False,False,False,False,False,False,2
IND20210000217,Employment,52.0,Female,Post Graduate,Germany,Self Employed,New Delhi,Healthcare,1825,9,2021,No,0.0,49402.0,1,1.0,1,12,Pending,3,2,0,6,6,6,16,0,False,False,True,False,False,False,False,False,1
IND20210000218,Business,33.0,Male,Graduate,Canada,Business Owner,New Delhi,Partnership Discussion,30,11,2021,No,0.0,29465.0,1,0.0,0,16,Approved,2,0,1,3,1,6,23,0,True,False,False,False,False,False,False,False,2
IND20240000219,Conference,45.0,Female,10th Pass,China,Academic,New Delhi,Seminar,90,9,2024,Yes,2.0,14580.0,1,1.0,0,6,Approved,0,1,0,4,0,6,28,1,False,True,False,False,False,False,False,False,2
IND20240000220,Tourist,42.0,Female,Doctorate,China,Self Employed,Pune,Hill Station,180,1,2024,Yes,5.0,14204.0,1,0.0,1,15,Approved,4,7,0,4,6,7,18,1,False,False,False,False,False,False,False,True,2
IND20230000221,Conference,37.0,Female,Graduate,USA,Government Employee,Hyderabad,Academic Conference,60,8,2023,No,0.0,23441.0,1,1.0,0,7,Rejected,2,1,0,19,2,3,0,0,False,True,False,False,False,False,False,False,0
IND20230000222,Employment,42.0,Female,Graduate,Sri Lanka,Business Owner,Kolkata,Teaching,365,7,2023,No,0.0,36749.0,1,1.0,0,14,Approved,2,2,0,15,1,4,33,0,False,False,True,False,False,False,False,False,2
IND20240000223,Tourist,45.0,Male,Graduate,Thailand,Professional,Chennai,Heritage Tour,60,1,2024,Yes,1.0,15956.0,1,1.0,0,11,Approved,2,7,1,16,4,2,17,1,False,False,False,False,False,False,False,True,2
IND20240000224,Business,45.0,Male,Graduate,USA,Professional,Kolkata,Trade Fair,180,10,2024,Yes,3.0,65204.0,1,1.0,0,8,Approved,2,0,1,19,4,4,35,1,True,False,False,False,False,False,False,False,2
